t	PL(A)	PL(B)	PL(T)	PL(E)	V(A)	V(B)	V(E)	I(A)	I(B)	I(E)
1608,382	67,400	82,800	1,502E+2	0,000E+0	1,837E+2	1,839E+2	0,000E+0	6,656E-1	6,612E-1	0,000E+0
1609,383	67,500	82,500	1,500E+2	0,000E+0	1,840E+2	1,836E+2	0,000E+0	6,677E-1	6,613E-1	0,000E+0
1610,382	67,500	82,500	1,500E+2	0,000E+0	1,840E+2	1,835E+2	0,000E+0	6,684E-1	6,610E-1	0,000E+0
1611,383	67,500	82,500	1,500E+2	0,000E+0	1,840E+2	1,835E+2	0,000E+0	6,684E-1	6,610E-1	0,000E+0
1612,383	67,400	82,300	1,497E+2	0,000E+0	1,839E+2	1,836E+2	0,000E+0	6,663E-1	6,589E-1	0,000E+0
1613,383	67,700	82,300	1,500E+2	0,000E+0	1,838E+2	1,836E+2	0,000E+0	6,680E-1	6,589E-1	0,000E+0
1614,384	69,200	86,200	1,554E+2	0,000E+0	1,841E+2	1,841E+2	0,000E+0	6,945E-1	6,888E-1	0,000E+0
1615,383	77,900	100,900	1,788E+2	0,000E+0	1,864E+2	1,862E+2	0,000E+0	7,962E-1	7,870E-1	0,000E+0
1616,383	75,800	98,900	1,747E+2	0,000E+0	1,864E+2	1,863E+2	0,000E+0	7,731E-1	7,693E-1	0,000E+0
1617,383	75,400	96,300	1,717E+2	0,000E+0	1,862E+2	1,857E+2	0,000E+0	7,641E-1	7,548E-1	0,000E+0
1618,383	76,300	99,100	1,754E+2	0,000E+0	1,862E+2	1,864E+2	0,000E+0	7,779E-1	7,723E-1	0,000E+0
1619,383	77,000	99,200	1,762E+2	0,000E+0	1,866E+2	1,861E+2	0,000E+0	7,822E-1	7,748E-1	0,000E+0
1620,383	77,800	102,000	1,798E+2	0,000E+0	1,866E+2	1,865E+2	0,000E+0	7,997E-1	7,941E-1	0,000E+0
1621,383	87,800	121,400	2,092E+2	0,000E+0	1,895E+2	1,891E+2	0,000E+0	9,374E-1	9,235E-1	0,000E+0
1622,383	86,700	119,600	2,063E+2	0,000E+0	1,896E+2	1,894E+2	0,000E+0	9,106E-1	9,045E-1	0,000E+0
1623,383	86,700	119,600	2,063E+2	0,000E+0	1,896E+2	1,894E+2	0,000E+0	9,106E-1	9,045E-1	0,000E+0
1624,384	85,100	115,900	2,010E+2	0,000E+0	1,889E+2	1,886E+2	0,000E+0	8,928E-1	8,837E-1	0,000E+0
1625,383	85,900	117,800	2,037E+2	0,000E+0	1,892E+2	1,889E+2	0,000E+0	9,026E-1	8,961E-1	0,000E+0
1626,385	87,000	119,600	2,066E+2	0,000E+0	1,895E+2	1,894E+2	0,000E+0	9,141E-1	9,056E-1	0,000E+0
1627,384	86,800	118,900	2,057E+2	0,000E+0	1,895E+2	1,892E+2	0,000E+0	9,121E-1	9,025E-1	0,000E+0
1628,384	86,800	119,800	2,066E+2	0,000E+0	1,896E+2	1,894E+2	0,000E+0	9,147E-1	9,075E-1	0,000E+0
1629,384	86,800	119,800	2,066E+2	0,000E+0	1,896E+2	1,894E+2	0,000E+0	9,147E-1	9,075E-1	0,000E+0
1630,384	87,700	120,400	2,081E+2	0,000E+0	1,898E+2	1,894E+2	0,000E+0	9,235E-1	9,114E-1	0,000E+0
1631,385	87,200	121,000	2,082E+2	0,000E+0	1,898E+2	1,895E+2	0,000E+0	9,234E-1	9,147E-1	0,000E+0
1632,384	87,600	120,500	2,081E+2	0,000E+0	1,898E+2	1,894E+2	0,000E+0	9,228E-1	9,131E-1	0,000E+0
1633,384	87,800	120,800	2,086E+2	0,000E+0	1,899E+2	1,895E+2	0,000E+0	9,261E-1	9,133E-1	0,000E+0
1634,384	87,900	120,900	2,088E+2	0,000E+0	1,899E+2	1,894E+2	0,000E+0	9,278E-1	9,154E-1	0,000E+0
1635,384	87,800	121,300	2,091E+2	0,000E+0	1,898E+2	1,894E+2	0,000E+0	9,270E-1	9,184E-1	0,000E+0
1636,384	87,800	121,300	2,091E+2	0,000E+0	1,898E+2	1,894E+2	0,000E+0	9,270E-1	9,184E-1	0,000E+0
1637,385	87,900	121,800	2,097E+2	0,000E+0	1,900E+2	1,895E+2	0,000E+0	9,287E-1	9,208E-1	0,000E+0
1638,386	87,600	121,600	2,092E+2	0,000E+0	1,899E+2	1,895E+2	0,000E+0	9,291E-1	9,193E-1	0,000E+0
1639,385	87,600	121,600	2,092E+2	0,000E+0	1,899E+2	1,895E+2	0,000E+0	9,291E-1	9,193E-1	0,000E+0
1640,385	87,900	121,600	2,095E+2	0,000E+0	1,899E+2	1,893E+2	0,000E+0	9,284E-1	9,202E-1	0,000E+0
1641,385	87,600	122,200	2,098E+2	0,000E+0	1,899E+2	1,897E+2	0,000E+0	9,297E-1	9,218E-1	0,000E+0
1642,385	88,100	121,600	2,097E+2	0,000E+0	1,898E+2	1,896E+2	0,000E+0	9,282E-1	9,190E-1	0,000E+0
1643,385	87,800	121,700	2,095E+2	0,000E+0	1,899E+2	1,896E+2	0,000E+0	9,296E-1	9,191E-1	0,000E+0
1644,385	88,100	121,800	2,099E+2	0,000E+0	1,898E+2	1,893E+2	0,000E+0	9,317E-1	9,217E-1	0,000E+0
1645,386	87,900	122,000	2,099E+2	0,000E+0	1,899E+2	1,897E+2	0,000E+0	9,308E-1	9,215E-1	0,000E+0
1646,385	87,900	122,000	2,099E+2	0,000E+0	1,899E+2	1,897E+2	0,000E+0	9,308E-1	9,215E-1	0,000E+0
1647,386	87,900	122,000	2,099E+2	0,000E+0	1,900E+2	1,897E+2	0,000E+0	9,325E-1	9,211E-1	0,000E+0
1648,385	87,800	122,200	2,100E+2	0,000E+0	1,899E+2	1,898E+2	0,000E+0	9,291E-1	9,222E-1	0,000E+0
1649,386	88,000	121,700	2,097E+2	0,000E+0	1,901E+2	1,896E+2	0,000E+0	9,306E-1	9,192E-1	0,000E+0
1650,385	87,800	122,100	2,099E+2	0,000E+0	1,900E+2	1,898E+2	0,000E+0	9,304E-1	9,220E-1	0,000E+0
1651,386	87,500	122,100	2,096E+2	0,000E+0	1,898E+2	1,896E+2	0,000E+0	9,269E-1	9,228E-1	0,000E+0
1652,385	87,500	122,100	2,096E+2	0,000E+0	1,898E+2	1,896E+2	0,000E+0	9,269E-1	9,228E-1	0,000E+0
1653,386	88,000	122,100	2,101E+2	0,000E+0	1,900E+2	1,896E+2	0,000E+0	9,321E-1	9,230E-1	0,000E+0
1654,386	87,900	122,100	2,100E+2	0,000E+0	1,901E+2	1,896E+2	0,000E+0	9,327E-1	9,220E-1	0,000E+0
1655,387	87,800	122,200	2,100E+2	0,000E+0	1,900E+2	1,896E+2	0,000E+0	9,297E-1	9,235E-1	0,000E+0
1656,389	87,800	122,200	2,100E+2	0,000E+0	1,900E+2	1,896E+2	0,000E+0	9,297E-1	9,235E-1	0,000E+0
1657,388	87,800	122,200	2,100E+2	0,000E+0	1,900E+2	1,896E+2	0,000E+0	9,297E-1	9,235E-1	0,000E+0
1658,389	87,800	122,200	2,100E+2	0,000E+0	1,900E+2	1,896E+2	0,000E+0	9,297E-1	9,235E-1	0,000E+0
1659,388	87,700	122,000	2,097E+2	0,000E+0	1,899E+2	1,896E+2	0,000E+0	9,307E-1	9,226E-1	0,000E+0
1660,389	87,700	122,000	2,097E+2	0,000E+0	1,899E+2	1,896E+2	0,000E+0	9,307E-1	9,226E-1	0,000E+0
1661,389	87,700	122,000	2,097E+2	0,000E+0	1,899E+2	1,896E+2	0,000E+0	9,307E-1	9,226E-1	0,000E+0
1662,389	87,700	122,000	2,097E+2	0,000E+0	1,899E+2	1,896E+2	0,000E+0	9,307E-1	9,226E-1	0,000E+0
1663,390	87,700	122,300	2,100E+2	0,000E+0	1,899E+2	1,898E+2	0,000E+0	9,300E-1	9,225E-1	0,000E+0
1664,389	87,800	122,400	2,102E+2	0,000E+0	1,900E+2	1,897E+2	0,000E+0	9,296E-1	9,241E-1	0,000E+0
1665,389	87,800	122,400	2,102E+2	0,000E+0	1,900E+2	1,897E+2	0,000E+0	9,296E-1	9,241E-1	0,000E+0
1666,389	88,200	121,900	2,101E+2	0,000E+0	1,902E+2	1,896E+2	0,000E+0	9,322E-1	9,205E-1	0,000E+0
1667,390	87,900	122,100	2,100E+2	0,000E+0	1,898E+2	1,895E+2	0,000E+0	9,300E-1	9,218E-1	0,000E+0
1668,392	87,700	122,200	2,099E+2	0,000E+0	1,901E+2	1,897E+2	0,000E+0	9,284E-1	9,218E-1	0,000E+0
1669,392	88,000	121,800	2,098E+2	0,000E+0	1,901E+2	1,896E+2	0,000E+0	9,322E-1	9,211E-1	0,000E+0
1670,393	88,000	122,100	2,101E+2	0,000E+0	1,900E+2	1,898E+2	0,000E+0	9,291E-1	9,205E-1	0,000E+0
1671,393	87,900	121,800	2,097E+2	0,000E+0	1,901E+2	1,896E+2	0,000E+0	9,302E-1	9,206E-1	0,000E+0
1672,393	88,100	121,900	2,100E+2	0,000E+0	1,900E+2	1,897E+2	0,000E+0	9,289E-1	9,203E-1	0,000E+0
1673,393	88,000	122,300	2,103E+2	0,000E+0	1,899E+2	1,897E+2	0,000E+0	9,306E-1	9,226E-1	0,000E+0
1674,393	87,800	122,100	2,099E+2	0,000E+0	1,899E+2	1,896E+2	0,000E+0	9,303E-1	9,213E-1	0,000E+0
1675,395	87,900	122,000	2,099E+2	0,000E+0	1,900E+2	1,897E+2	0,000E+0	9,295E-1	9,202E-1	0,000E+0
1676,394	87,800	122,300	2,101E+2	0,000E+0	1,899E+2	1,897E+2	0,000E+0	9,305E-1	9,229E-1	0,000E+0
1677,396	88,100	121,700	2,098E+2	0,000E+0	1,899E+2	1,897E+2	0,000E+0	9,323E-1	9,199E-1	0,000E+0
1678,395	88,100	121,700	2,098E+2	0,000E+0	1,899E+2	1,897E+2	0,000E+0	9,323E-1	9,199E-1	0,000E+0
1679,396	88,100	122,300	2,104E+2	0,000E+0	1,902E+2	1,898E+2	0,000E+0	9,333E-1	9,218E-1	0,000E+0
1680,396	88,100	122,300	2,104E+2	0,000E+0	1,902E+2	1,898E+2	0,000E+0	9,333E-1	9,218E-1	0,000E+0
1681,396	88,100	122,300	2,104E+2	0,000E+0	1,902E+2	1,898E+2	0,000E+0	9,333E-1	9,218E-1	0,000E+0
1682,398	87,900	122,000	2,099E+2	0,000E+0	1,900E+2	1,895E+2	0,000E+0	9,313E-1	9,221E-1	0,000E+0
1683,398	87,900	122,000	2,099E+2	0,000E+0	1,900E+2	1,895E+2	0,000E+0	9,313E-1	9,221E-1	0,000E+0
1684,399	87,900	122,000	2,099E+2	0,000E+0	1,900E+2	1,895E+2	0,000E+0	9,313E-1	9,221E-1	0,000E+0
1685,398	87,800	121,900	2,097E+2	0,000E+0	1,898E+2	1,898E+2	0,000E+0	9,272E-1	9,209E-1	0,000E+0
1686,398	87,800	121,900	2,097E+2	0,000E+0	1,898E+2	1,898E+2	0,000E+0	9,272E-1	9,209E-1	0,000E+0
1687,398	87,800	121,900	2,097E+2	0,000E+0	1,898E+2	1,898E+2	0,000E+0	9,272E-1	9,209E-1	0,000E+0
1688,399	87,800	121,900	2,097E+2	0,000E+0	1,898E+2	1,898E+2	0,000E+0	9,272E-1	9,209E-1	0,000E+0
1689,398	88,200	122,400	2,106E+2	0,000E+0	1,899E+2	1,897E+2	0,000E+0	9,306E-1	9,237E-1	0,000E+0
1690,399	88,100	122,100	2,102E+2	0,000E+0	1,898E+2	1,895E+2	0,000E+0	9,332E-1	9,230E-1	0,000E+0
1691,399	87,600	122,100	2,097E+2	0,000E+0	1,898E+2	1,894E+2	0,000E+0	9,291E-1	9,235E-1	0,000E+0
1692,400	87,600	122,100	2,097E+2	0,000E+0	1,898E+2	1,894E+2	0,000E+0	9,291E-1	9,235E-1	0,000E+0
1693,399	88,100	122,100	2,102E+2	0,000E+0	1,899E+2	1,895E+2	0,000E+0	9,325E-1	9,222E-1	0,000E+0
1694,400	88,100	121,800	2,099E+2	0,000E+0	1,899E+2	1,896E+2	0,000E+0	9,284E-1	9,203E-1	0,000E+0
1695,399	87,600	122,200	2,098E+2	0,000E+0	1,899E+2	1,896E+2	0,000E+0	9,304E-1	9,226E-1	0,000E+0
1696,399	87,900	122,300	2,102E+2	0,000E+0	1,900E+2	1,896E+2	0,000E+0	9,307E-1	9,227E-1	0,000E+0
1697,400	87,500	121,900	2,094E+2	0,000E+0	1,897E+2	1,896E+2	0,000E+0	9,270E-1	9,220E-1	0,000E+0
1698,400	87,500	121,900	2,094E+2	0,000E+0	1,897E+2	1,896E+2	0,000E+0	9,270E-1	9,220E-1	0,000E+0
1699,401	87,500	121,900	2,094E+2	0,000E+0	1,897E+2	1,896E+2	0,000E+0	9,270E-1	9,220E-1	0,000E+0
1700,400	87,500	121,900	2,094E+2	0,000E+0	1,897E+2	1,896E+2	0,000E+0	9,270E-1	9,220E-1	0,000E+0
1701,401	88,100	122,300	2,104E+2	0,000E+0	1,900E+2	1,896E+2	0,000E+0	9,330E-1	9,233E-1	0,000E+0
1702,400	88,100	122,300	2,104E+2	0,000E+0	1,900E+2	1,896E+2	0,000E+0	9,330E-1	9,233E-1	0,000E+0
1703,400	87,500	122,500	2,100E+2	0,000E+0	1,897E+2	1,897E+2	0,000E+0	9,285E-1	9,239E-1	0,000E+0
1704,400	87,800	122,200	2,100E+2	0,000E+0	1,899E+2	1,895E+2	0,000E+0	9,302E-1	9,230E-1	0,000E+0
1705,400	87,800	122,200	2,100E+2	0,000E+0	1,899E+2	1,895E+2	0,000E+0	9,302E-1	9,230E-1	0,000E+0
1706,401	87,800	122,200	2,100E+2	0,000E+0	1,899E+2	1,895E+2	0,000E+0	9,302E-1	9,230E-1	0,000E+0
1707,400	87,800	122,200	2,100E+2	0,000E+0	1,899E+2	1,895E+2	0,000E+0	9,302E-1	9,230E-1	0,000E+0
1708,400	87,800	122,200	2,100E+2	0,000E+0	1,899E+2	1,895E+2	0,000E+0	9,302E-1	9,230E-1	0,000E+0
1709,401	88,000	122,100	2,101E+2	0,000E+0	1,899E+2	1,897E+2	0,000E+0	9,303E-1	9,214E-1	0,000E+0
1710,400	87,700	122,300	2,100E+2	0,000E+0	1,898E+2	1,896E+2	0,000E+0	9,289E-1	9,242E-1	0,000E+0
1711,400	88,200	121,800	2,100E+2	0,000E+0	1,898E+2	1,895E+2	0,000E+0	9,306E-1	9,210E-1	0,000E+0
1712,400	87,900	122,200	2,101E+2	0,000E+0	1,899E+2	1,898E+2	0,000E+0	9,298E-1	9,227E-1	0,000E+0
1713,400	87,800	122,300	2,101E+2	0,000E+0	1,898E+2	1,898E+2	0,000E+0	9,309E-1	9,225E-1	0,000E+0
1714,402	87,600	122,300	2,099E+2	0,000E+0	1,899E+2	1,895E+2	0,000E+0	9,289E-1	9,233E-1	0,000E+0
1715,401	87,900	122,000	2,099E+2	0,000E+0	1,898E+2	1,897E+2	0,000E+0	9,301E-1	9,211E-1	0,000E+0
1716,401	88,200	122,000	2,102E+2	0,000E+0	1,899E+2	1,896E+2	0,000E+0	9,318E-1	9,229E-1	0,000E+0
1717,401	88,200	122,000	2,102E+2	0,000E+0	1,899E+2	1,896E+2	0,000E+0	9,318E-1	9,229E-1	0,000E+0
1718,401	88,100	121,800	2,099E+2	0,000E+0	1,899E+2	1,896E+2	0,000E+0	9,316E-1	9,210E-1	0,000E+0
1719,402	88,100	121,800	2,099E+2	0,000E+0	1,899E+2	1,896E+2	0,000E+0	9,316E-1	9,210E-1	0,000E+0
1720,401	88,000	122,300	2,103E+2	0,000E+0	1,897E+2	1,897E+2	0,000E+0	9,280E-1	9,230E-1	0,000E+0
1721,402	88,000	122,300	2,103E+2	0,000E+0	1,897E+2	1,897E+2	0,000E+0	9,280E-1	9,230E-1	0,000E+0
1722,402	88,000	122,300	2,103E+2	0,000E+0	1,897E+2	1,897E+2	0,000E+0	9,280E-1	9,230E-1	0,000E+0
1723,402	88,000	122,300	2,103E+2	0,000E+0	1,897E+2	1,897E+2	0,000E+0	9,280E-1	9,230E-1	0,000E+0
1724,402	87,700	121,900	2,096E+2	0,000E+0	1,900E+2	1,897E+2	0,000E+0	9,300E-1	9,210E-1	0,000E+0
1725,402	87,700	121,900	2,096E+2	0,000E+0	1,900E+2	1,897E+2	0,000E+0	9,300E-1	9,210E-1	0,000E+0
1726,403	87,700	121,900	2,096E+2	0,000E+0	1,900E+2	1,897E+2	0,000E+0	9,300E-1	9,210E-1	0,000E+0
1727,402	87,700	122,100	2,098E+2	0,000E+0	1,899E+2	1,896E+2	0,000E+0	9,292E-1	9,219E-1	0,000E+0
1728,403	87,700	122,100	2,098E+2	0,000E+0	1,899E+2	1,896E+2	0,000E+0	9,292E-1	9,219E-1	0,000E+0
1729,402	88,000	122,200	2,102E+2	0,000E+0	1,899E+2	1,896E+2	0,000E+0	9,310E-1	9,236E-1	0,000E+0
1730,402	88,000	122,200	2,102E+2	0,000E+0	1,899E+2	1,896E+2	0,000E+0	9,310E-1	9,236E-1	0,000E+0
1731,402	88,200	121,800	2,100E+2	0,000E+0	1,900E+2	1,896E+2	0,000E+0	9,313E-1	9,212E-1	0,000E+0
1732,402	88,200	121,800	2,100E+2	0,000E+0	1,900E+2	1,896E+2	0,000E+0	9,313E-1	9,212E-1	0,000E+0
1733,404	88,100	122,100	2,102E+2	0,000E+0	1,899E+2	1,898E+2	0,000E+0	9,311E-1	9,220E-1	0,000E+0
1734,403	88,200	121,700	2,099E+2	0,000E+0	1,900E+2	1,897E+2	0,000E+0	9,299E-1	9,191E-1	0,000E+0
1735,403	87,700	122,200	2,099E+2	0,000E+0	1,899E+2	1,897E+2	0,000E+0	9,306E-1	9,219E-1	0,000E+0
1736,403	87,700	121,800	2,095E+2	0,000E+0	1,899E+2	1,895E+2	0,000E+0	9,301E-1	9,218E-1	0,000E+0
1737,403	87,900	122,200	2,101E+2	0,000E+0	1,901E+2	1,898E+2	0,000E+0	9,326E-1	9,225E-1	0,000E+0
1738,404	87,900	122,000	2,099E+2	0,000E+0	1,899E+2	1,898E+2	0,000E+0	9,302E-1	9,213E-1	0,000E+0
1739,404	87,900	122,000	2,099E+2	0,000E+0	1,899E+2	1,898E+2	0,000E+0	9,302E-1	9,213E-1	0,000E+0
1740,405	88,000	122,000	2,100E+2	0,000E+0	1,899E+2	1,896E+2	0,000E+0	9,312E-1	9,227E-1	0,000E+0
1741,404	88,000	122,000	2,100E+2	0,000E+0	1,899E+2	1,896E+2	0,000E+0	9,312E-1	9,227E-1	0,000E+0
1742,405	88,000	122,000	2,100E+2	0,000E+0	1,899E+2	1,896E+2	0,000E+0	9,312E-1	9,227E-1	0,000E+0
1743,404	88,000	122,000	2,100E+2	0,000E+0	1,899E+2	1,896E+2	0,000E+0	9,312E-1	9,227E-1	0,000E+0
1744,404	88,000	122,000	2,100E+2	0,000E+0	1,899E+2	1,896E+2	0,000E+0	9,312E-1	9,227E-1	0,000E+0
1745,405	87,900	122,000	2,099E+2	0,000E+0	1,898E+2	1,895E+2	0,000E+0	9,318E-1	9,221E-1	0,000E+0
1746,404	87,900	122,000	2,099E+2	0,000E+0	1,898E+2	1,895E+2	0,000E+0	9,318E-1	9,221E-1	0,000E+0
1747,405	87,900	122,000	2,099E+2	0,000E+0	1,898E+2	1,895E+2	0,000E+0	9,318E-1	9,221E-1	0,000E+0
1748,405	88,100	121,800	2,099E+2	0,000E+0	1,902E+2	1,895E+2	0,000E+0	9,311E-1	9,213E-1	0,000E+0
1749,405	88,100	121,800	2,099E+2	0,000E+0	1,902E+2	1,895E+2	0,000E+0	9,311E-1	9,213E-1	0,000E+0
1750,405	88,000	122,300	2,103E+2	0,000E+0	1,900E+2	1,896E+2	0,000E+0	9,314E-1	9,242E-1	0,000E+0
1751,405	88,000	122,300	2,103E+2	0,000E+0	1,900E+2	1,896E+2	0,000E+0	9,314E-1	9,242E-1	0,000E+0
1752,405	87,700	122,400	2,101E+2	0,000E+0	1,900E+2	1,896E+2	0,000E+0	9,292E-1	9,246E-1	0,000E+0
1753,407	87,800	121,800	2,096E+2	0,000E+0	1,899E+2	1,895E+2	0,000E+0	9,301E-1	9,213E-1	0,000E+0
1754,407	88,000	122,200	2,102E+2	0,000E+0	1,900E+2	1,897E+2	0,000E+0	9,296E-1	9,229E-1	0,000E+0
1755,408	87,600	122,400	2,100E+2	0,000E+0	1,899E+2	1,895E+2	0,000E+0	9,310E-1	9,254E-1	0,000E+0
1756,408	87,800	122,000	2,098E+2	0,000E+0	1,899E+2	1,894E+2	0,000E+0	9,294E-1	9,226E-1	0,000E+0
1757,409	88,000	121,900	2,099E+2	0,000E+0	1,898E+2	1,895E+2	0,000E+0	9,318E-1	9,214E-1	0,000E+0
1758,410	88,200	122,200	2,104E+2	0,000E+0	1,900E+2	1,896E+2	0,000E+0	9,329E-1	9,227E-1	0,000E+0
1759,409	88,000	122,400	2,104E+2	0,000E+0	1,897E+2	1,897E+2	0,000E+0	9,299E-1	9,231E-1	0,000E+0
1760,410	87,600	121,900	2,095E+2	0,000E+0	1,898E+2	1,893E+2	0,000E+0	9,290E-1	9,216E-1	0,000E+0
1761,409	87,600	121,900	2,095E+2	0,000E+0	1,898E+2	1,893E+2	0,000E+0	9,290E-1	9,216E-1	0,000E+0
1762,410	87,600	121,900	2,095E+2	0,000E+0	1,898E+2	1,893E+2	0,000E+0	9,290E-1	9,216E-1	0,000E+0
1763,410	87,600	121,900	2,095E+2	0,000E+0	1,898E+2	1,893E+2	0,000E+0	9,290E-1	9,216E-1	0,000E+0
1764,411	87,600	121,900	2,095E+2	0,000E+0	1,898E+2	1,893E+2	0,000E+0	9,290E-1	9,216E-1	0,000E+0
1765,413	87,800	121,700	2,095E+2	0,000E+0	1,895E+2	1,895E+2	0,000E+0	9,269E-1	9,200E-1	0,000E+0
1766,412	87,800	121,700	2,095E+2	0,000E+0	1,895E+2	1,895E+2	0,000E+0	9,269E-1	9,200E-1	0,000E+0
1767,413	87,800	121,700	2,095E+2	0,000E+0	1,895E+2	1,895E+2	0,000E+0	9,269E-1	9,200E-1	0,000E+0
1768,412	88,300	122,200	2,105E+2	0,000E+0	1,901E+2	1,895E+2	0,000E+0	9,341E-1	9,235E-1	0,000E+0
1769,412	88,300	122,200	2,105E+2	0,000E+0	1,901E+2	1,895E+2	0,000E+0	9,341E-1	9,235E-1	0,000E+0
1770,412	87,900	122,500	2,104E+2	0,000E+0	1,897E+2	1,896E+2	0,000E+0	9,318E-1	9,248E-1	0,000E+0
1771,412	87,900	122,500	2,104E+2	0,000E+0	1,897E+2	1,896E+2	0,000E+0	9,318E-1	9,248E-1	0,000E+0
1772,413	88,400	122,200	2,106E+2	0,000E+0	1,900E+2	1,893E+2	0,000E+0	9,346E-1	9,245E-1	0,000E+0
1773,413	87,500	122,100	2,096E+2	0,000E+0	1,896E+2	1,895E+2	0,000E+0	9,273E-1	9,221E-1	0,000E+0
1774,414	88,000	121,800	2,098E+2	0,000E+0	1,899E+2	1,894E+2	0,000E+0	9,302E-1	9,212E-1	0,000E+0
1775,413	87,900	122,000	2,099E+2	0,000E+0	1,899E+2	1,896E+2	0,000E+0	9,303E-1	9,214E-1	0,000E+0
1776,413	88,100	122,200	2,103E+2	0,000E+0	1,896E+2	1,893E+2	0,000E+0	9,334E-1	9,233E-1	0,000E+0
1777,414	88,000	122,100	2,101E+2	0,000E+0	1,897E+2	1,891E+2	0,000E+0	9,301E-1	9,220E-1	0,000E+0
1778,414	88,000	122,100	2,101E+2	0,000E+0	1,897E+2	1,891E+2	0,000E+0	9,301E-1	9,220E-1	0,000E+0
1779,415	88,000	122,100	2,101E+2	0,000E+0	1,897E+2	1,891E+2	0,000E+0	9,301E-1	9,220E-1	0,000E+0
1780,414	88,000	121,900	2,099E+2	0,000E+0	1,896E+2	1,894E+2	0,000E+0	9,313E-1	9,209E-1	0,000E+0
1781,414	88,000	121,900	2,099E+2	0,000E+0	1,896E+2	1,894E+2	0,000E+0	9,313E-1	9,209E-1	0,000E+0
1782,415	88,000	121,900	2,099E+2	0,000E+0	1,896E+2	1,894E+2	0,000E+0	9,313E-1	9,209E-1	0,000E+0
1783,416	87,900	122,000	2,099E+2	0,000E+0	1,897E+2	1,892E+2	0,000E+0	9,314E-1	9,226E-1	0,000E+0
1784,418	87,900	122,000	2,099E+2	0,000E+0	1,897E+2	1,892E+2	0,000E+0	9,314E-1	9,226E-1	0,000E+0
1785,417	87,900	122,000	2,099E+2	0,000E+0	1,897E+2	1,892E+2	0,000E+0	9,314E-1	9,226E-1	0,000E+0
1786,419	87,600	122,400	2,100E+2	0,000E+0	1,896E+2	1,893E+2	0,000E+0	9,293E-1	9,240E-1	0,000E+0
1787,419	87,600	122,400	2,100E+2	0,000E+0	1,896E+2	1,893E+2	0,000E+0	9,293E-1	9,240E-1	0,000E+0
1788,420	87,600	122,400	2,100E+2	0,000E+0	1,896E+2	1,893E+2	0,000E+0	9,293E-1	9,240E-1	0,000E+0
1789,420	87,600	122,400	2,100E+2	0,000E+0	1,896E+2	1,893E+2	0,000E+0	9,293E-1	9,240E-1	0,000E+0
1790,421	87,800	122,100	2,099E+2	0,000E+0	1,896E+2	1,893E+2	0,000E+0	9,296E-1	9,226E-1	0,000E+0
1791,423	87,800	122,100	2,099E+2	0,000E+0	1,896E+2	1,893E+2	0,000E+0	9,296E-1	9,226E-1	0,000E+0
1792,423	87,800	122,100	2,099E+2	0,000E+0	1,894E+2	1,892E+2	0,000E+0	9,284E-1	9,227E-1	0,000E+0
1793,424	87,800	122,100	2,099E+2	0,000E+0	1,894E+2	1,892E+2	0,000E+0	9,284E-1	9,227E-1	0,000E+0
1794,423	88,100	121,600	2,097E+2	0,000E+0	1,896E+2	1,892E+2	0,000E+0	9,328E-1	9,203E-1	0,000E+0
1795,424	87,700	122,200	2,099E+2	0,000E+0	1,892E+2	1,889E+2	0,000E+0	9,345E-1	9,239E-1	0,000E+0
1796,425	88,000	122,200	2,102E+2	0,000E+0	1,892E+2	1,887E+2	0,000E+0	9,334E-1	9,246E-1	0,000E+0
1797,425	87,900	121,900	2,098E+2	0,000E+0	1,891E+2	1,888E+2	0,000E+0	9,321E-1	9,223E-1	0,000E+0
1798,426	88,200	121,700	2,099E+2	0,000E+0	1,892E+2	1,886E+2	0,000E+0	9,324E-1	9,208E-1	0,000E+0
1799,426	88,200	121,700	2,099E+2	0,000E+0	1,892E+2	1,886E+2	0,000E+0	9,324E-1	9,208E-1	0,000E+0
1800,428	88,200	121,700	2,099E+2	0,000E+0	1,892E+2	1,886E+2	0,000E+0	9,324E-1	9,208E-1	0,000E+0
1801,427	88,200	121,700	2,099E+2	0,000E+0	1,892E+2	1,886E+2	0,000E+0	9,324E-1	9,208E-1	0,000E+0
1802,428	88,200	121,700	2,099E+2	0,000E+0	1,892E+2	1,886E+2	0,000E+0	9,324E-1	9,208E-1	0,000E+0
1803,428	88,000	122,100	2,101E+2	0,000E+0	1,889E+2	1,887E+2	0,000E+0	9,329E-1	9,246E-1	0,000E+0
1804,429	88,000	122,100	2,101E+2	0,000E+0	1,889E+2	1,887E+2	0,000E+0	9,329E-1	9,246E-1	0,000E+0
1805,430	88,000	122,100	2,101E+2	0,000E+0	1,889E+2	1,887E+2	0,000E+0	9,329E-1	9,246E-1	0,000E+0
1806,429	88,000	122,100	2,101E+2	0,000E+0	1,889E+2	1,887E+2	0,000E+0	9,329E-1	9,246E-1	0,000E+0
1807,429	88,000	122,100	2,101E+2	0,000E+0	1,889E+2	1,887E+2	0,000E+0	9,329E-1	9,246E-1	0,000E+0
1808,429	88,000	122,100	2,101E+2	0,000E+0	1,889E+2	1,887E+2	0,000E+0	9,329E-1	9,246E-1	0,000E+0
1809,429	87,700	122,300	2,100E+2	0,000E+0	1,890E+2	1,888E+2	0,000E+0	9,312E-1	9,250E-1	0,000E+0
